id,location,type,area,price,over-valued (0/1),under-valued (0/1),normal (0/1)
334861,Nagüeles,houses,1056.0,3900000,0,0,1
334866,Golden Mile,apartments,368.0,3900000,1,0,0
334874,Nagüeles,plots,3640.0,3640000,1,0,0
334915,Nagüeles,apartments,105.0,288000,0,0,1
334942,Nagüeles,houses,110.0,2950000,1,0,0
334974,Nagüeles,houses,249.0,765000,0,0,1
335021,Nagüeles,houses,558.0,2300000,1,0,0
335090,Nagüeles,apartments,94.0,275000,0,0,1
335100,Nagüeles,apartments,109.0,525000,1,0,0
335118,Nagüeles,houses,614.0,2850000,1,0,0
335124,Nagüeles,houses,367.0,495000,0,1,0
335127,Nagüeles,houses,302.0,450000,0,1,0
335167,Golden Mile,apartments,323.0,1400000,0,1,0
335183,Nagüeles,houses,320.0,1250000,1,0,0
335235,Nagüeles,apartments,145.0,730000,1,0,0
335258,Nagüeles,apartments,55.0,185000,0,0,1
335271,Golden Mile,apartments,184.0,820000,0,1,0
335297,Nagüeles,apartments,204.0,595000,0,0,1
335315,Nagüeles,houses,187.0,375000,0,1,0
335319,Nagüeles,houses,110.0,550000,1,0,0
335352,Golden Mile,houses,245.0,1500000,0,0,1
335391,Golden Mile,apartments,110.0,250000,0,1,0
335418,Nagüeles,apartments,93.0,395000,1,0,0
335473,Nagüeles,houses,225.0,550000,0,1,0
335510,Nagüeles,houses,450.0,2500000,1,0,0
335535,Nagüeles,houses,309.0,695000,0,1,0
335572,Nagüeles,apartments,118.0,580000,1,0,0
335588,Nagüeles,apartments,110.0,360000,0,0,1
335591,Nagüeles,houses,450.0,2500000,1,0,0
335682,Nagüeles,houses,267.0,1650000,1,0,0
335686,Nagüeles,apartments,96.0,295000,0,0,1
335705,Nagüeles,houses,170.0,425000,0,1,0
335707,Nagüeles,houses,231.0,750000,0,0,1
335751,Nagüeles,houses,845.0,2995000,0,0,1
335755,Nagüeles,houses,650.0,1495000,0,1,0
335797,Golden Mile,apartments,147.0,1350000,1,0,0
335832,Nagüeles,apartments,163.0,950000,1,0,0
335839,Nagüeles,houses,510.0,1445000,0,0,1
335886,Golden Mile,houses,680.0,4900000,1,0,0
335889,Golden Mile,houses,836.0,4500000,0,0,1
335943,Nagüeles,houses,395.0,850000,0,1,0
335963,Nagüeles,apartments,110.0,425000,1,0,0
335974,Golden Mile,apartments,127.0,1500000,1,0,0
335977,Golden Mile,apartments,235.0,2500000,1,0,0
336023,Nagüeles,houses,251.0,495000,0,1,0
336043,Nagüeles,houses,364.0,1100000,0,0,1
336061,Nagüeles,houses,249.0,765000,0,0,1
336133,Nagüeles,apartments,45.0,200000,1,0,0
336188,Nagüeles,houses,208.0,535000,0,1,0
336326,Nagüeles,apartments,140.0,228000,0,1,0
336329,Nagüeles,houses,267.0,495000,0,1,0
336377,Nagüeles,apartments,180.0,425000,0,1,0
336383,Golden Mile,apartments,105.0,275000,0,1,0
336402,Golden Mile,houses,300.0,1650000,0,0,1
336435,Nagüeles,houses,189.0,650000,0,0,1
336453,Golden Mile,apartments,147.0,545000,0,1,0
336471,Nagüeles,houses,282.0,470000,0,1,0
336511,Nagüeles,houses,515.0,1275000,0,1,0
336578,Nagüeles,houses,317.0,1250000,1,0,0
336608,Golden Mile,houses,80.0,395000,0,1,0
336652,Golden Mile,plots,2024.0,1370000,0,0,1
336782,Nagüeles,houses,950.0,3900000,1,0,0
336807,Golden Mile,apartments,173.0,820000,0,1,0
336818,Nagüeles,houses,500.0,2675000,1,0,0
336822,Nagüeles,houses,450.0,1250000,0,0,1
336852,Nagüeles,apartments,285.0,1575000,1,0,0
336895,Golden Mile,houses,416.0,1299500,0,1,0
336898,Nagüeles,apartments,113.0,270000,0,1,0
336931,Nagüeles,apartments,93.0,325000,0,0,1
337004,Nagüeles,houses,162.0,395000,0,1,0
337012,Nagüeles,houses,127.0,415000,0,0,1
338645,Nagüeles,apartments,150.0,395000,0,0,1
338691,Nagüeles,houses,315.0,545000,0,1,0
338757,Nagüeles,houses,397.0,1167000,0,0,1
358921,Golden Mile,houses,207.0,330000,0,1,0
359024,Nagüeles,houses,350.0,1250000,0,0,1
359621,Nagüeles,apartments,85.0,360000,1,0,0
359974,Nagüeles,houses,173.0,258000,0,1,0
359980,Nagüeles,apartments,115.0,449000,1,0,0
360933,Golden Mile,apartments,142.0,875000,0,0,1
361359,Nagüeles,houses,1085.0,5950000,1,0,0
361769,Nagüeles,houses,240.0,540000,0,1,0
362256,Nagüeles,houses,195.0,375000,0,1,0
374044,Nagüeles,houses,240.0,550000,0,1,0
376281,Nagüeles,houses,304.0,450000,0,1,0
387748,Nagüeles,houses,205.0,360000,0,1,0
401303,Nagüeles,apartments,139.0,242000,0,1,0
401324,Nagüeles,houses,149.0,385000,0,1,0
401329,Nagüeles,houses,300.0,470000,0,1,0
401333,Nagüeles,houses,280.0,460000,0,1,0
401335,Nagüeles,houses,210.0,485000,0,1,0
403208,Nagüeles,houses,300.0,470000,0,1,0
403228,Nagüeles,houses,1900.0,5500000,0,0,1
430980,Nagüeles,houses,300.0,535000,0,1,0
430988,Nagüeles,apartments,140.0,799999,1,0,0
431602,Nagüeles,houses,1056.0,3900000,0,0,1
431604,Golden Mile,apartments,368.0,3900000,1,0,0
431606,Nagüeles,plots,3640.0,3640000,1,0,0
431629,Nagüeles,houses,110.0,2950000,1,0,0
431655,Nagüeles,houses,558.0,2300000,1,0,0
431705,Golden Mile,apartments,323.0,1400000,0,1,0
431756,Nagüeles,houses,110.0,550000,1,0,0
433348,Nagüeles,houses,304.0,450000,0,1,0
433429,Nagüeles,houses,154.0,315000,0,1,0
433437,Nagüeles,houses,149.0,420000,0,0,1
434185,Golden Mile,apartments,140.0,1100000,1,0,0
434992,Nagüeles,houses,505.0,2100000,1,0,0
434996,Nagüeles,houses,3656.0,32000000,1,0,0
435536,Golden Mile,apartments,62.0,220000,0,1,0
435794,Nagüeles,apartments,108.0,395000,1,0,0
435827,Nagüeles,apartments,113.0,365000,0,0,1
437145,Golden Mile,apartments,496.0,4950000,1,0,0
444214,Nagüeles,houses,202.0,425000,0,1,0
445772,Nagüeles,houses,250.0,430000,0,1,0
445884,Nagüeles,houses,750.0,1550000,0,1,0
445886,Nagüeles,houses,434.0,1595000,0,0,1
445908,Nagüeles,houses,548.0,2200000,1,0,0
447253,Nagüeles,houses,130.0,450000,0,0,1
447272,Nagüeles,apartments,340.0,1990000,1,0,0
447356,Nagüeles,houses,434.0,1695000,1,0,0
449515,Nagüeles,houses,267.0,1690000,1,0,0
453011,Nagüeles,houses,2060.0,1690000,0,1,0
453538,Golden Mile,apartments,184.0,820000,0,1,0
453546,Golden Mile,apartments,184.0,820000,0,1,0
453580,Nagüeles,houses,434.0,1280000,0,0,1
456234,Golden Mile,apartments,110.0,280000,0,1,0
456300,Nagüeles,houses,680.0,2500000,0,0,1
457432,Golden Mile,houses,149.0,630000,0,1,0
458070,Nagüeles,houses,240.0,495000,0,1,0
459489,Golden Mile,apartments,175.0,1300000,1,0,0
459771,Nagüeles,houses,306.0,550000,0,1,0
461159,Golden Mile,apartments,107.0,788000,1,0,0
461306,Nagüeles,apartments,95.0,360000,1,0,0
461317,Nagüeles,apartments,163.0,695000,1,0,0
462487,Nagüeles,houses,517.0,1275000,0,1,0
463162,Golden Mile,apartments,124.0,650000,0,0,1
464065,Golden Mile,apartments,98.0,360000,0,1,0
464813,Nagüeles,houses,527.0,1495000,0,0,1
464896,Nagüeles,houses,347.0,680000,0,1,0
464927,Nagüeles,apartments,120.0,210000,0,1,0
464936,Nagüeles,apartments,219.0,360000,0,1,0
465975,Golden Mile,apartments,163.0,695000,0,1,0
466072,Nagüeles,houses,400.0,2500000,1,0,0
469729,Nagüeles,houses,249.0,765000,0,0,1
469810,Nagüeles,houses,680.0,4900000,1,0,0
470001,Nagüeles,apartments,116.0,400000,0,0,1
470660,Nagüeles,houses,425.0,1250000,0,0,1
470700,Nagüeles,apartments,90.0,110000,0,1,0
470751,Nagüeles,houses,707.0,1890000,0,1,0
470753,Nagüeles,apartments,450.0,1800000,1,0,0
474283,Golden Mile,houses,300.0,1690000,0,0,1
475088,Nagüeles,apartments,60.0,190000,0,0,1
475111,Nagüeles,houses,400.0,1695000,1,0,0
476843,Golden Mile,apartments,119.0,279500,0,1,0
477109,Nagüeles,apartments,207.0,320000,0,1,0
477127,Nagüeles,houses,160.0,765000,1,0,0
477861,Nagüeles,apartments,285.0,750000,0,0,1
477887,Nagüeles,plots,5764.0,3500000,0,0,1
478659,Golden Mile,apartments,98.0,305000,0,1,0
478704,Golden Mile,apartments,184.0,975000,0,0,1
480423,Nagüeles,apartments,200.0,750000,1,0,0
482184,Nagüeles,apartments,347.0,499000,0,1,0
482949,Nagüeles,apartments,96.0,340000,1,0,0
482953,Nagüeles,apartments,110.0,325000,0,0,1
485887,Nagüeles,houses,450.0,2500000,1,0,0
485948,Nagüeles,houses,542.0,2000000,0,0,1
486026,Nagüeles,houses,267.0,1650000,1,0,0
486041,Nagüeles,houses,434.0,1595000,0,0,1
486055,Golden Mile,houses,245.0,1500000,0,0,1
486116,Golden Mile,apartments,125.0,1350000,1,0,0
486177,Golden Mile,apartments,120.0,1300000,1,0,0
486187,Golden Mile,apartments,158.0,1100000,1,0,0
486210,Golden Mile,apartments,184.0,995000,0,0,1
486261,Golden Mile,apartments,100.0,900000,1,0,0
486279,Golden Mile,apartments,142.0,875000,0,0,1
486326,Nagüeles,houses,249.0,765000,0,0,1
486352,Nagüeles,houses,285.0,725000,0,1,0
486375,Golden Mile,apartments,107.0,690000,0,0,1
486395,Golden Mile,apartments,124.0,650000,0,0,1
486444,Nagüeles,apartments,150.0,582240,1,0,0
486450,Golden Mile,apartments,108.0,700000,0,0,1
486462,Golden Mile,apartments,162.0,550000,0,1,0
486463,Nagüeles,houses,350.0,1650000,1,0,0
486465,Nagüeles,houses,435.0,1250000,0,0,1
486467,Nagüeles,houses,548.0,2200000,1,0,0
486491,Nagüeles,houses,208.0,535000,0,1,0
486503,Nagüeles,apartments,109.0,525000,1,0,0
486521,Nagüeles,houses,367.0,495000,0,1,0
486525,Nagüeles,houses,251.0,495000,0,1,0
486562,Nagüeles,apartments,152.0,400000,0,0,1
486585,Nagüeles,houses,170.0,425000,0,1,0
486591,Golden Mile,apartments,68.0,415000,0,0,1
486605,Nagüeles,apartments,93.0,395000,1,0,0
486606,Nagüeles,apartments,108.0,395000,1,0,0
486614,Nagüeles,houses,187.0,375000,0,1,0
486617,Nagüeles,apartments,113.0,365000,0,0,1
486621,Golden Mile,houses,207.0,330000,0,1,0
486627,Nagüeles,apartments,96.0,340000,1,0,0
486632,Nagüeles,houses,200.0,325000,0,1,0
486643,Nagüeles,apartments,105.0,288000,0,0,1
486649,Nagüeles,apartments,94.0,275000,0,0,1
486657,Golden Mile,apartments,110.0,250000,0,1,0
486660,Nagüeles,apartments,100.0,240000,0,1,0
486746,Quinta da Marinha,houses,742.0,2950000,0,1,0
486760,Quinta da Marinha,houses,470.0,2500000,0,0,1
487026,Quinta da Marinha,houses,105.0,415000,0,1,0
487140,Quinta da Marinha,houses,1037.0,7600000,1,0,0
488017,Nagüeles,houses,149.0,420000,0,0,1
488933,Nagüeles,apartments,124.0,380000,0,0,1
489094,Quinta da Marinha,houses,338.0,1950000,0,0,1
489123,Quinta da Marinha,houses,540.0,3200000,0,0,1
489280,Quinta da Marinha,houses,456.0,2500000,0,0,1
489304,Quinta da Marinha,houses,351.0,1950000,0,0,1
489317,Quinta da Marinha,apartments,241.0,880000,0,1,0
489338,Quinta da Marinha,houses,215.0,1400000,0,0,1
491029,Quinta da Marinha,houses,570.1,2950000,0,0,1
491030,Quinta da Marinha,houses,636.0,2700000,0,1,0
491059,Quinta da Marinha,houses,530.0,2950000,0,0,1
491114,Quinta da Marinha,apartments,201.0,1295000,1,0,0
491138,Quinta da Marinha,houses,250.0,880000,0,1,0
492720,Nagüeles,houses,250.0,530000,0,1,0
494883,Nagüeles,apartments,99.0,350000,0,0,1
494899,Nagüeles,houses,450.0,2510000,1,0,0
495774,Nagüeles,apartments,85.0,220000,0,1,0
495782,Nagüeles,apartments,96.0,245000,0,1,0
496951,Quinta da Marinha,houses,190.0,1000000,0,0,1
497163,Quinta da Marinha,houses,570.0,2950000,0,0,1
497164,Quinta da Marinha,houses,580.0,1950000,0,1,0
497890,Quinta da Marinha,houses,540.0,1950000,0,1,0
498255,Quinta da Marinha,houses,650.0,1950000,0,1,0
498364,Quinta da Marinha,houses,687.0,2669966,0,1,0
498469,Quinta da Marinha,houses,470.0,1600000,0,1,0
498490,Quinta da Marinha,houses,241.0,830000,0,1,0
498985,Quinta da Marinha,houses,700.0,6000000,1,0,0
498993,Quinta da Marinha,houses,695.0,5000000,1,0,0
499006,Quinta da Marinha,houses,1073.0,5200000,0,1,0
499015,Quinta da Marinha,houses,1100.0,4500000,0,1,0
499083,Quinta da Marinha,houses,741.0,2950000,0,1,0
499087,Quinta da Marinha,houses,570.0,2950000,0,0,1
499109,Quinta da Marinha,houses,480.0,2750000,0,0,1
499165,Quinta da Marinha,houses,350.0,1850000,0,0,1
499169,Quinta da Marinha,houses,652.0,2150000,0,1,0
499282,Quinta da Marinha,houses,215.0,1400000,0,0,1
500373,Quinta da Marinha,houses,568.7,3500000,0,0,1
500374,Quinta da Marinha,houses,434.0,2950000,0,0,1
500409,Quinta da Marinha,houses,490.0,2800000,0,0,1
500445,Quinta da Marinha,houses,190.0,1000000,0,0,1
500521,Quinta da Marinha,houses,240.0,4000000,1,0,0
500550,Quinta da Marinha,houses,1000.0,5500000,0,0,1
500552,Quinta da Marinha,houses,16000.0,4800000,0,1,0
500559,Quinta da Marinha,houses,590.0,2700000,0,1,0
500564,Quinta da Marinha,houses,215.0,1400000,0,0,1
500891,Quinta da Marinha,houses,657.0,3500000,0,0,1
502073,Golden Mile,apartments,163.0,695000,0,1,0
505204,Quinta da Marinha,houses,1550.0,3500000,0,1,0
505401,Nagüeles,houses,672.0,4500000,1,0,0
505402,Nagüeles,plots,5401.0,5500000,1,0,0
506590,Nagüeles,houses,301.0,450000,0,1,0
509328,Golden Mile,apartments,122.0,320000,0,1,0
509364,Nagüeles,houses,235.0,380000,0,1,0
509366,Nagüeles,houses,235.0,380000,0,1,0
509395,Golden Mile,apartments,163.0,695000,0,1,0
510176,Golden Mile,apartments,99.0,350000,0,1,0
510271,Quinta da Marinha,houses,568.0,3500000,0,0,1
514566,Nagüeles,apartments,99.0,360000,1,0,0
515212,Nagüeles,houses,306.0,525000,0,1,0
515227,Nagüeles,apartments,170.0,1350000,1,0,0
516018,Nagüeles,apartments,153.0,400000,0,1,0
517975,Golden Mile,apartments,107.0,788000,1,0,0
523593,Golden Mile,apartments,261.0,1450000,0,0,1
525909,Nagüeles,houses,452.0,1395000,0,0,1
526016,Nagüeles,apartments,112.0,360000,0,0,1
526025,Nagüeles,apartments,112.0,360000,0,0,1
526729,Nagüeles,houses,810.0,3995000,1,0,0
527311,Nagüeles,houses,600.0,2200000,0,0,1
527372,Nagüeles,houses,192.0,425000,0,1,0
527485,Nagüeles,houses,1137.0,10900000,1,0,0
527838,Nagüeles,apartments,173.0,860000,1,0,0
528189,Nagüeles,apartments,385.0,999000,0,1,0
528797,Nagüeles,houses,636.0,2200000,0,0,1
528987,Nagüeles,houses,434.0,1595000,0,0,1
529093,Nagüeles,houses,330.0,1320000,1,0,0
529549,Nagüeles,apartments,180.0,489000,0,0,1
529650,Nagüeles,houses,200.0,415000,0,1,0
535457,Nagüeles,houses,260.0,1395000,1,0,0
537175,Quinta da Marinha,houses,981.0,6500000,0,0,1
540405,Nagüeles,houses,372.0,1350000,0,0,1
540448,Quinta da Marinha,houses,397.0,6000000,1,0,0
544885,Quinta da Marinha,houses,495.0,2339000,0,1,0
544887,Quinta da Marinha,houses,397.75,3500000,1,0,0
547317,Nagüeles,houses,343.0,620000,0,1,0
561962,Nagüeles,apartments,55.0,179000,0,0,1
562845,Nagüeles,apartments,180.0,489000,0,0,1
563150,Nagüeles,houses,330.0,1380000,1,0,0
563490,Nagüeles,houses,434.0,1595000,0,0,1
563677,Nagüeles,houses,295.0,399000,0,1,0
563694,Nagüeles,apartments,216.0,400000,0,1,0
563712,Nagüeles,houses,200.0,415000,0,1,0
563751,Nagüeles,houses,202.0,425000,0,1,0
563821,Nagüeles,houses,163.0,400000,0,1,0
563939,Nagüeles,houses,368.0,495000,0,1,0
564006,Nagüeles,apartments,110.0,504250,1,0,0
564191,Nagüeles,houses,343.0,599000,0,1,0
564288,Nagüeles,houses,369.0,655000,0,1,0
564301,Golden Mile,houses,237.0,670000,0,1,0
564335,Golden Mile,apartments,163.0,695000,0,1,0
564456,Golden Mile,apartments,209.0,785000,0,1,0
564461,Golden Mile,apartments,179.0,790000,0,1,0
564550,Golden Mile,apartments,164.0,799000,0,1,0
564830,Nagüeles,houses,599.0,1250000,0,1,0
564856,Golden Mile,apartments,346.0,1275000,0,1,0
564909,Nagüeles,houses,330.0,1320000,1,0,0
564991,Nagüeles,apartments,312.0,1390000,1,0,0
565036,Nagüeles,houses,267.0,1690000,1,0,0
565099,Nagüeles,houses,707.0,1890000,0,1,0
565121,Nagüeles,houses,553.0,1950000,0,0,1
565166,Nagüeles,houses,350.0,1650000,1,0,0
565278,Nagüeles,houses,400.0,2500000,1,0,0
565337,Nagüeles,houses,614.0,2850000,1,0,0
565499,Nagüeles,houses,641.0,4250000,1,0,0
565533,Golden Mile,apartments,496.0,4950000,1,0,0
565838,Quinta da Marinha,houses,400.0,2200000,0,0,1
565961,Quinta da Marinha,houses,250.0,1400000,0,0,1
566998,Nagüeles,apartments,270.0,550000,0,1,0
567863,Nagüeles,houses,810.0,3995000,1,0,0
567864,Nagüeles,houses,810.0,3995000,1,0,0
568264,Nagüeles,houses,891.0,2950000,0,0,1
568387,Nagüeles,houses,742.0,2750000,0,0,1
568432,Nagüeles,houses,619.0,2700000,1,0,0
568558,Nagüeles,houses,400.0,2500000,1,0,0
568846,Nagüeles,houses,547.0,2200000,1,0,0
569007,Nagüeles,houses,542.0,2000000,0,0,1
569009,Nagüeles,houses,1304.0,2000000,0,1,0
569098,Nagüeles,houses,822.0,1956000,0,1,0
569111,Nagüeles,houses,450.0,1950000,1,0,0
569116,Nagüeles,apartments,288.0,1950000,1,0,0
569293,Nagüeles,houses,434.0,1850000,1,0,0
569295,Nagüeles,houses,434.0,1850000,1,0,0
569342,Nagüeles,plots,3500.0,1800000,0,0,1
569747,Nagüeles,houses,434.0,1595000,0,0,1
569761,Nagüeles,houses,400.0,1590000,1,0,0
569766,Nagüeles,houses,600.0,1575000,0,1,0
569921,Nagüeles,houses,527.0,1495000,0,0,1
569965,Nagüeles,houses,360.0,1490000,1,0,0
570110,Nagüeles,houses,320.0,1400000,1,0,0
570114,Nagüeles,houses,320.0,1400000,1,0,0
570179,Nagüeles,houses,308.0,1390000,1,0,0
570226,Nagüeles,houses,629.0,1360000,0,1,0
570264,Nagüeles,houses,233.0,1350000,1,0,0
570313,Nagüeles,houses,268.0,1300000,1,0,0
570316,Nagüeles,houses,236.0,1300000,1,0,0
570321,Nagüeles,houses,350.0,1300000,1,0,0
570340,Nagüeles,houses,278.0,1300000,1,0,0
570342,Nagüeles,houses,285.0,1300000,1,0,0
570462,Nagüeles,houses,400.0,1275000,0,0,1
570492,Nagüeles,houses,398.0,1350000,0,0,1
570517,Nagüeles,houses,435.0,1250000,0,0,1
570701,Nagüeles,houses,397.0,1199000,0,0,1
570742,Nagüeles,apartments,180.0,1195000,1,0,0
570777,Nagüeles,houses,528.0,1180000,0,1,0
570805,Nagüeles,apartments,161.0,1150000,1,0,0
570922,Nagüeles,houses,280.0,1100000,1,0,0
571157,Nagüeles,houses,320.0,995000,0,0,1
571289,Nagüeles,apartments,290.0,990000,0,0,1
571307,Nagüeles,houses,365.0,986000,0,1,0
571497,Nagüeles,houses,437.0,950000,0,1,0
571632,Nagüeles,houses,450.0,910000,0,1,0
571896,Nagüeles,houses,460.0,890000,0,1,0
572013,Nagüeles,apartments,180.0,860000,1,0,0
572394,Nagüeles,apartments,253.0,795000,0,0,1
572404,Nagüeles,houses,320.0,795000,0,1,0
572513,Nagüeles,apartments,233.0,790000,0,0,1
572514,Nagüeles,apartments,366.0,790000,0,1,0
572744,Nagüeles,apartments,270.0,750000,0,0,1
572765,Nagüeles,apartments,197.0,750000,1,0,0
572810,Nagüeles,houses,250.0,750000,0,0,1
572950,Nagüeles,apartments,180.0,730000,1,0,0
573055,Nagüeles,apartments,221.0,700000,0,0,1
573179,Nagüeles,apartments,354.0,695000,0,1,0
573407,Nagüeles,houses,347.0,680000,0,1,0
573745,Nagüeles,houses,524.0,636000,0,1,0
573938,Nagüeles,houses,303.0,599000,0,1,0
573939,Nagüeles,houses,380.0,599000,0,1,0
573963,Nagüeles,houses,344.0,599000,0,1,0
574058,Nagüeles,houses,290.0,595000,0,1,0
574135,Nagüeles,houses,168.0,595000,0,0,1
574283,Nagüeles,houses,317.0,575000,0,1,0
574297,Nagüeles,houses,350.0,575000,0,1,0
574445,Nagüeles,houses,220.0,550000,0,1,0
574589,Nagüeles,houses,343.0,549000,0,1,0
574683,Nagüeles,houses,220.0,530000,0,1,0
574826,Nagüeles,houses,240.0,520000,0,1,0
574860,Nagüeles,apartments,116.0,512000,1,0,0
575058,Nagüeles,houses,177.0,495000,0,0,1
575063,Nagüeles,apartments,140.0,495000,0,0,1
575118,Nagüeles,houses,267.0,495000,0,1,0
575123,Nagüeles,houses,367.0,495000,0,1,0
575125,Nagüeles,houses,240.0,495000,0,1,0
575182,Nagüeles,houses,220.0,490000,0,1,0
575244,Nagüeles,houses,370.0,485000,0,1,0
575437,Nagüeles,houses,286.0,470000,0,1,0
575451,Nagüeles,houses,250.0,470000,0,1,0
575454,Nagüeles,houses,215.0,470000,0,1,0
575457,Nagüeles,houses,282.0,470000,0,1,0
575458,Nagüeles,houses,190.0,470000,0,1,0
575490,Nagüeles,houses,356.0,465000,0,1,0
575618,Nagüeles,houses,304.0,450000,0,1,0
575623,Nagüeles,houses,180.0,450000,0,1,0
575650,Nagüeles,houses,302.0,450000,0,1,0
575711,Nagüeles,houses,300.0,450000,0,1,0
575979,Nagüeles,houses,168.0,430000,0,1,0
575984,Nagüeles,houses,212.0,430000,0,1,0
576011,Nagüeles,apartments,131.0,425000,0,0,1
576062,Nagüeles,apartments,335.0,425000,0,1,0
576083,Nagüeles,apartments,173.0,425000,0,1,0
576103,Nagüeles,houses,204.0,424000,0,1,0
576200,Nagüeles,houses,200.0,415000,0,1,0
576201,Nagüeles,houses,240.0,415000,0,1,0
576417,Nagüeles,houses,266.0,398000,0,1,0
576614,Nagüeles,apartments,185.0,390000,0,1,0
576617,Nagüeles,houses,266.0,390000,0,1,0
576704,Nagüeles,plots,1168.0,385110,0,1,0
576869,Nagüeles,houses,135.0,375000,0,0,1
576887,Nagüeles,houses,195.0,375000,0,1,0
577097,Nagüeles,apartments,115.0,365000,0,0,1
577369,Nagüeles,houses,190.0,350000,0,1,0
577691,Nagüeles,houses,150.0,335000,0,1,0
577698,Nagüeles,houses,113.0,335000,0,0,1
577851,Nagüeles,apartments,135.0,329000,0,1,0
578176,Nagüeles,apartments,85.0,315000,1,0,0
578372,Nagüeles,apartments,100.0,300000,0,0,1
578395,Nagüeles,apartments,207.0,300000,0,1,0
578424,Nagüeles,apartments,96.0,299950,0,0,1
578449,Nagüeles,apartments,115.0,299000,0,1,0
578566,Nagüeles,apartments,157.0,298000,0,1,0
578590,Nagüeles,houses,160.0,297500,0,1,0
578635,Nagüeles,houses,270.0,295000,0,1,0
578669,Nagüeles,apartments,83.0,295000,1,0,0
578812,Nagüeles,apartments,120.0,290000,0,1,0
578825,Nagüeles,apartments,180.0,289000,0,1,0
579178,Nagüeles,apartments,97.0,275000,0,0,1
579179,Nagüeles,apartments,95.0,275000,0,0,1
579190,Nagüeles,apartments,113.0,275000,0,1,0
579469,Nagüeles,apartments,95.0,265000,0,0,1
